time		u			y
6.720000	1.167691	0.468231
6.740000	1.146639	0.465960
6.760000	1.121126	0.462872
6.780000	1.091839	0.490225
6.800000	1.059602	0.504238
6.820000	1.025351	0.515056
6.840000	0.990117	0.492281
6.860000	0.954990	0.529183
6.880000	0.921088	0.526835
6.900000	0.889524	0.529135
6.920000	0.861366	0.509765
6.940000	0.837599	0.514057
6.960000	0.819090	0.501650
6.980000	0.806552	0.523574
7.000000	0.800516	0.517626
7.020000	0.801299	0.522371
7.040000	0.808992	0.510926
7.060000	0.823440	0.523902
7.080000	0.844244	0.517965
7.100000	0.870761	0.499996
7.120000	0.902122	0.507526
7.140000	0.937254	0.507130
7.160000	0.974910	0.520528
7.180000	1.013717	0.497533
7.200000	1.052215	0.483383
7.220000	1.088918	0.486016
7.240000	1.122367	0.485531
7.260000	1.151193	0.481522
7.280000	1.174174	0.461873
7.300000	1.190290	0.474867
7.320000	1.198772	0.469642
7.340000	1.199149	0.472875
7.360000	1.191272	0.496107
7.380000	1.175337	0.466486
7.400000	1.151891	0.489561
7.420000	1.121818	0.487573
7.440000	1.086314	0.483939
7.460000	1.046847	0.478553
7.480000	1.005102	0.486684
7.500000	0.962910	0.477373
7.520000	0.922171	0.478168
7.540000	0.884771	0.477857
7.560000	0.852489	0.489643
7.580000	0.826914	0.486170
7.600000	0.809356	0.486977
7.620000	0.800778	0.504384
7.640000	0.801734	0.483629
7.660000	0.812327	0.498211
7.680000	0.832185	0.485525
7.700000	0.860468	0.474453
7.720000	0.895886	0.475544
7.740000	0.936755	0.484178
7.760000	0.981065	0.494612
7.780000	1.026578	0.493962
7.800000	1.070932	0.484442
7.820000	1.111769	0.492480
7.840000	1.146856	0.486702
7.860000	1.174216	0.483208
7.880000	1.192243	0.494522
7.900000	1.199804	0.498287
7.920000	1.196322	0.497278
7.940000	1.181825	0.485017
7.960000	1.156969	0.494955
7.980000	1.123021	0.469350
8.000000	1.081806	0.494069
8.020000	1.035622	0.497244
8.040000	0.987115	0.496628
8.060000	0.939138	0.494238
8.080000	0.894583	0.510658
8.100000	0.856204	0.497552
8.120000	0.826444	0.497628
8.140000	0.807271	0.496774
8.160000	0.800039	0.509286
8.180000	0.805377	0.495385
8.200000	0.823130	0.488962
8.220000	0.852335	0.494896
8.240000	0.891262	0.511491
8.260000	0.937497	0.489675
8.280000	0.988086	0.497039
8.300000	1.039709	0.486328
8.320000	1.088896	0.484689
